epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
74,5066.37,0.88277,0.65422,0.84901,0.9078,0.8366,0.8984,0.51118,1.5295,1.01886,0.99333,0.000863839,0.000863839,0.000863839
75,5141.18,0.88867,0.66257,0.85889,0.88966,0.84314,0.89987,0.48799,1.5671,1.01044,0.98983,0.000852837,0.000852837,0.000852837
76,5205.78,0.8662,0.65799,0.85273,0.85621,0.85621,0.87607,0.478,1.5704,1.02696,0.98963,0.000841835,0.000841835,0.000841835
77,5261.57,0.81528,0.63279,0.84414,0.87075,0.8366,0.87233,0.47428,1.62073,1.04885,0.99648,0.000830833,0.000830833,0.000830833
78,5322.82,0.83193,0.64025,0.85685,0.88667,0.86928,0.90842,0.46902,1.63946,0.99273,1.01212,0.000819831,0.000819831,0.000819831
79,5379.4,0.868,0.64423,0.84965,0.90789,0.90196,0.93353,0.49062,1.58563,0.97862,1.00912,0.000808828,0.000808828,0.000808828
80,5437.47,0.85797,0.63473,0.85221,0.92479,0.86275,0.90936,0.49631,1.58145,1.00533,0.99681,0.000797826,0.000797826,0.000797826
81,5493.46,0.82147,0.61576,0.8545,0.92694,0.8366,0.89952,0.46273,1.66903,1.04495,1.00853,0.000786824,0.000786824,0.000786824
82,5561.4,0.78483,0.58917,0.83882,0.91685,0.86488,0.91463,0.49016,1.61397,1.07088,1.0019,0.000775822,0.000775822,0.000775822
83,5629.18,0.82347,0.60818,0.84923,0.94099,0.85621,0.91289,0.48038,1.58638,1.05748,0.99244,0.00076482,0.00076482,0.00076482
84,5698.25,0.84034,0.5933,0.84359,0.92754,0.8366,0.90162,0.47591,1.61099,1.06975,0.98866,0.000753817,0.000753817,0.000753817
85,5755.28,0.85307,0.61755,0.84239,0.93431,0.8366,0.90545,0.50065,1.53667,1.02747,0.97124,0.000742815,0.000742815,0.000742815
86,5822.18,0.84236,0.5995,0.84102,0.87892,0.84967,0.90372,0.50116,1.52308,0.98664,0.97107,0.000731813,0.000731813,0.000731813
87,5882.39,0.84451,0.62628,0.84579,0.90354,0.84314,0.91462,0.49779,1.55214,0.97017,0.97132,0.000720811,0.000720811,0.000720811
88,5940.86,0.79698,0.59339,0.84373,0.89262,0.86928,0.91453,0.50037,1.55395,0.96586,0.97491,0.000709809,0.000709809,0.000709809
89,6005.98,0.79381,0.58264,0.84479,0.83537,0.89542,0.91882,0.49664,1.53132,0.97456,0.96882,0.000698806,0.000698806,0.000698806
90,6075.09,0.80913,0.6043,0.83742,0.81657,0.90196,0.90666,0.50088,1.5399,0.9674,0.97883,0.000687804,0.000687804,0.000687804
91,6139.79,0.74633,0.56566,0.83174,0.85846,0.84967,0.89681,0.50019,1.51034,0.9477,0.9746,0.000676802,0.000676802,0.000676802
92,6205.03,0.727,0.56193,0.83108,0.87916,0.86275,0.89497,0.50507,1.48504,0.92697,0.96428,0.0006658,0.0006658,0.0006658
93,6267.45,0.77835,0.55368,0.83031,0.86364,0.86928,0.89709,0.50639,1.51323,0.94197,0.97367,0.000654798,0.000654798,0.000654798
94,6335.4,0.74176,0.54743,0.84588,0.89709,0.85466,0.90466,0.51992,1.53823,0.93622,0.9765,0.000643795,0.000643795,0.000643795
95,6406.96,0.76361,0.55117,0.8375,0.84337,0.91503,0.92401,0.5216,1.49959,0.9266,0.96333,0.000632793,0.000632793,0.000632793
96,6477.51,0.74761,0.5616,0.83342,0.844,0.88889,0.91093,0.49252,1.53215,0.93682,0.96899,0.000621791,0.000621791,0.000621791
97,6544.34,0.78788,0.56437,0.83947,0.84883,0.88078,0.89798,0.50234,1.49235,0.94855,0.96372,0.000610789,0.000610789,0.000610789
98,6604.07,0.73284,0.55758,0.82661,0.85793,0.86928,0.90427,0.5236,1.48385,0.94593,0.97503,0.000599787,0.000599787,0.000599787
99,6673.2,0.7397,0.56551,0.83857,0.84859,0.86928,0.89584,0.52277,1.48237,0.93553,0.97173,0.000588784,0.000588784,0.000588784
100,6730.54,0.71225,0.57102,0.83063,0.88435,0.84967,0.88365,0.50241,1.52198,0.96597,0.97405,0.000577782,0.000577782,0.000577782
101,6787.93,0.69422,0.52825,0.82743,0.88028,0.81699,0.86567,0.51339,1.49045,0.96649,0.96596,0.00056678,0.00056678,0.00056678
102,6850.66,0.69602,0.53407,0.82256,0.89583,0.84314,0.88548,0.51846,1.48446,0.93502,0.95986,0.000555778,0.000555778,0.000555778
103,6919.84,0.68262,0.54144,0.82975,0.89583,0.84314,0.88627,0.50717,1.50289,0.93017,0.96323,0.000544776,0.000544776,0.000544776
104,6990.31,0.69912,0.51784,0.81836,0.90909,0.84967,0.88818,0.49503,1.54473,0.94987,0.96743,0.000533773,0.000533773,0.000533773
105,7058.46,0.67114,0.50618,0.81685,0.89726,0.85621,0.89283,0.49592,1.55508,0.93657,0.96824,0.000522771,0.000522771,0.000522771
106,7126.33,0.67189,0.51058,0.81934,0.9175,0.87226,0.91832,0.50871,1.54698,0.91935,0.97388,0.000511769,0.000511769,0.000511769
