epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,4417.05,0.38686,0.38137,0.87148,0.88717,0.86172,0.93056,0.73424,0.73093,0.67893,1.05525,0.000709809,0.000709809,0.000709809
89,4469.39,0.40475,0.39054,0.87047,0.894,0.84932,0.93264,0.73267,0.73829,0.6748,1.05137,0.000698806,0.000698806,0.000698806
90,4521.41,0.38245,0.36635,0.85127,0.95091,0.796,0.93195,0.735,0.74014,0.67739,1.04734,0.000687804,0.000687804,0.000687804
91,4572.12,0.36754,0.36863,0.85513,0.88816,0.87024,0.93883,0.73587,0.73848,0.66308,1.04748,0.000676802,0.000676802,0.000676802
92,4623.34,0.37575,0.37071,0.85616,0.9058,0.86986,0.93962,0.73577,0.72348,0.68073,1.04051,0.0006658,0.0006658,0.0006658
93,4675.34,0.37501,0.38868,0.8692,0.88134,0.86301,0.94093,0.73576,0.72749,0.69236,1.04622,0.000654798,0.000654798,0.000654798
94,4726.52,0.3918,0.36196,0.87144,0.89792,0.84247,0.92759,0.72697,0.74151,0.72348,1.05794,0.000643795,0.000643795,0.000643795
95,4778.12,0.35402,0.3293,0.84273,0.89282,0.85583,0.92304,0.72109,0.74045,0.74761,1.05766,0.000632793,0.000632793,0.000632793
96,4828,0.38266,0.36137,0.8551,0.92962,0.81429,0.92691,0.73071,0.74032,0.72447,1.0663,0.000621791,0.000621791,0.000621791
97,4876.78,0.37762,0.36524,0.86535,0.94112,0.80822,0.92748,0.73153,0.72581,0.71082,1.05202,0.000610789,0.000610789,0.000610789
98,4926.16,0.36682,0.34694,0.85547,0.94438,0.81412,0.92479,0.73649,0.71881,0.70509,1.03989,0.000599787,0.000599787,0.000599787
99,4977.11,0.36175,0.34147,0.86338,0.90428,0.85616,0.92779,0.73031,0.71259,0.71031,1.03398,0.000588784,0.000588784,0.000588784
100,5028.78,0.36253,0.34024,0.86505,0.94541,0.83027,0.92894,0.73298,0.7111,0.69593,1.0338,0.000577782,0.000577782,0.000577782
101,5081.09,0.3763,0.34217,0.86187,0.91294,0.83562,0.93189,0.73849,0.71118,0.68303,1.02751,0.00056678,0.00056678,0.00056678
